cell,drug,true_ic50,predicted_ic50
ACH-000248,9927531,5.225495,4.820634841918945
ACH-000248,2155128,2.085058,2.8972229957580566
ACH-000248,3899,5.213377,4.890549659729004
ACH-000248,2314623,2.379177,4.965507984161377
ACH-000248,11404337,0.728222,0.9507608413696289
ACH-000248,9938202,3.696717,3.239531993865967
ACH-000248,25227847,4.651537,3.848079204559326
ACH-000248,46883536,4.92651,4.661479949951172
ACH-000248,3385,2.797977,4.119877815246582
ACH-000248,68947304,3.79796,4.9358625411987305
ACH-000248,11634725,3.365259,3.904219627380371
ACH-000248,16224745,2.055796,2.5208356380462646
ACH-000248,3062316,3.062118,3.4456636905670166
ACH-000248,36314,-4.935798,-4.354313850402832
ACH-000248,4261,0.399719,0.6072415113449097
ACH-000248,11626560,3.053697,2.758554458618164
ACH-000248,118704762,4.878596,4.748082637786865
ACH-000248,216239,3.079467,2.420729637145996
ACH-000248,46926973,3.589535,3.8891232013702393
ACH-000248,60838,2.423628,2.612067699432373
ACH-000248,5310940,5.046979,4.129115581512451
ACH-000248,117072552,2.151563,4.145966529846191
ACH-000248,51000408,3.152281,3.483278751373291
ACH-000248,25124816,2.584247,3.7466907501220703
ACH-000248,5494449,4.322451,2.2295992374420166
ACH-000248,59472121,2.999995,2.764009952545166
ACH-000248,72200024,3.202795,4.150087356567383
ACH-000248,42623951,5.27634,5.074868679046631
ACH-000248,49847690,1.744118,1.854590654373169
ACH-000248,53469448,3.182869,3.3264689445495605
ACH-000248,78243717,5.363296,5.184755325317383
ACH-000248,24753719,3.737514,4.26023530960083
ACH-000248,57519544,4.083617,3.935791015625
ACH-000248,46943432,5.354676,4.739444732666016
ACH-000248,9936746,5.364747,4.6188836097717285
ACH-000248,71268957,3.056173,2.8266429901123047
ACH-000248,60167849,4.99633,4.46146297454834
ACH-000248,59473233,3.645859,3.90004825592041
ACH-000248,44462758,4.379475,3.0844883918762207
ACH-000248,44631912,3.495722,4.041792392730713
ACH-000248,71299339,3.108145,3.7850351333618164
ACH-000248,1018,5.142951,5.024406433105469
ACH-000248,51371303,4.666131,3.679849147796631
ACH-000248,52918385,3.023483,4.0322394371032715
ACH-000248,11609586,2.786616,3.835660934448242
ACH-000248,44137675,3.333628,2.8935952186584473
ACH-000248,42642645,1.075872,1.118800163269043
ACH-000248,46907787,4.074715,3.925954818725586
ACH-000248,71271629,4.456588,4.64094352722168
ACH-000248,56962337,1.298817,1.910279631614685
ACH-000248,176870,1.94858,1.355002999305725
ACH-000248,9931953,4.154425,4.3201494216918945
ACH-000248,24958200,4.559704,4.489124298095703
ACH-000248,24856436,1.63961,0.8796381950378418
ACH-000248,46926350,-3.203558,-3.4678914546966553
ACH-000248,60750,-2.733764,-2.7393417358398438
ACH-000248,387447,-5.396155,-5.0276031494140625
ACH-000248,16095342,3.63145,2.7051637172698975
ACH-000248,2733526,2.907559,3.250880718231201
ACH-000248,104741,2.297481,2.755898952484131
ACH-000248,56962336,4.965866,5.021370887756348
ACH-000248,44632017,2.912598,1.6050776243209839
ACH-000248,9813758,2.25122,2.4707694053649902
ACH-000248,25099184,1.655072,1.8456798791885376
ACH-000248,51039095,3.147118,2.989760398864746
ACH-000248,24821094,-0.541741,-1.8735090494155884
ACH-000248,70983932,5.364747,5.222027778625488
ACH-000248,46236925,0.892565,-0.1189013421535492
ACH-000248,11655119,4.796729,4.842195987701416
ACH-000248,35397514,3.805692,3.8176426887512207
ACH-000248,2802462,2.007538,3.993551731109619
ACH-000248,462382,-1.37642,-1.0714563131332397
ACH-000248,11707110,3.351415,2.6658239364624023
ACH-000248,44462760,4.48031,4.305051326751709
ACH-000248,5394,7.155079,6.7211384773254395
ACH-000248,5460769,4.963998,4.606302261352539
ACH-000248,49846579,3.176001,3.617698907852173
ACH-000248,11228183,2.661418,2.8505358695983887
ACH-000248,46843057,1.352124,1.6797351837158203
ACH-000248,56645356,4.403131,4.500861167907715
ACH-000248,78209992,1.940827,1.615088701248169
ACH-000248,54761306,2.96438,2.0888452529907227
ACH-000248,52913813,1.895219,2.65556001663208
ACH-000248,71496458,-1.017218,-1.6016916036605835
ACH-000248,9933475,1.826338,2.007967233657837
ACH-000248,24788740,2.399006,2.270348072052002
ACH-000248,56941241,3.981073,4.7607340812683105
ACH-000248,70676303,-0.169527,-0.5661656856536865
ACH-000248,68107965,3.909514,4.922126293182373
ACH-000248,91668541,3.672076,4.7628254890441895
ACH-000248,10385095,1.483982,1.0604493618011475
ACH-000248,227681,4.741986,5.144050121307373
ACH-000248,9825149,2.195855,2.2923340797424316
ACH-000248,46931953,4.560861,3.9999098777770996
ACH-000248,68289010,2.684313,2.64620304107666
ACH-000248,992586,2.835375,3.286431312561035
ACH-000248,2984337,3.335398,3.6431901454925537
ACH-000248,11178236,-3.302991,-3.245013952255249
ACH-000248,71297207,2.839409,3.7706942558288574
ACH-000248,104842,-3.64009,-4.206871032714844
ACH-000248,25126798,4.550693,4.7563796043396
ACH-000248,11640390,2.559448,3.1916942596435547
ACH-000248,41867,-1.417444,-1.2270523309707642
ACH-000248,2907,4.997487,5.163087844848633
ACH-000248,24360,-2.834675,-2.8286123275756836
ACH-000248,6710780,-2.720184,-4.169494152069092
ACH-000248,84691,2.929646,3.2127926349639893
ACH-000248,6253,1.7464,2.230041265487671
ACH-000248,148124,-5.785867,-5.224003791809082
ACH-000248,126941,-2.470854,-2.286202907562256
ACH-000248,123631,1.140302,1.465748906135559
ACH-000248,24978538,1.905887,2.483381986618042
ACH-000248,5311,0.608312,0.8393443822860718
ACH-000248,644241,1.803812,2.8563342094421387
ACH-000248,44182295,3.895735,4.442759990692139
ACH-000248,6918289,0.804308,0.500769317150116
ACH-000248,23725625,4.460234,4.6453142166137695
ACH-000248,11960529,5.360538,5.0624542236328125
ACH-000248,5328940,3.200605,3.464101791381836
ACH-000248,216326,4.970281,5.039271831512451
ACH-000248,6450551,3.274619,3.1751418113708496
ACH-000248,11152667,0.330062,0.692537784576416
ACH-000248,9943465,2.109145,3.2175326347351074
ACH-000290,126565,-2.077356,-1.5086815357208252
ACH-000290,176158,4.002294,4.985276222229004
ACH-000290,6505803,1.357493,2.1558330059051514
ACH-000290,5311497,-4.973875,-4.925814151763916
ACH-000290,11667893,5.062099,5.08645486831665
ACH-000290,5278396,4.897763,4.783523082733154
ACH-000290,10184653,0.430854,0.9322646856307983
ACH-000290,24776445,5.086803,4.680851936340332
ACH-000290,24180719,2.746774,3.875652551651001
ACH-000290,11327430,2.966035,3.3745107650756836
ACH-000290,16720766,-2.417227,-1.6572130918502808
ACH-000290,11488320,3.736794,4.828110218048096
ACH-000290,156422,4.960709,5.0129570960998535
ACH-000290,11624601,5.083645,4.881808280944824
ACH-000290,51042438,4.220089,4.174282550811768
ACH-000290,24737642,4.762181,5.141915798187256
ACH-000290,10384072,-0.203898,0.47345787286758423
ACH-000290,11433190,4.88192,5.328091621398926
ACH-000290,208908,3.333552,3.0417821407318115
ACH-000290,1401,2.279385,3.6679327487945557
ACH-000290,9914412,1.46309,1.47329843044281
ACH-000290,24771867,1.448919,1.4167449474334717
ACH-000290,56649450,4.675441,4.0813093185424805
ACH-000290,46930998,3.28701,3.7154622077941895
ACH-000290,5330286,2.392868,3.6494362354278564
ACH-000290,51001932,3.311901,3.3063201904296875
ACH-000290,57345410,5.180905,5.180501937866211
ACH-000290,11977753,-3.521118,-3.009812355041504
ACH-000290,17755052,1.90093,2.1966030597686768
ACH-000290,25262965,-0.115874,-0.42818716168403625
ACH-000290,9826528,2.761806,3.1265978813171387
ACH-000290,24866313,4.483012,4.515032768249512
ACH-000290,10127622,4.911654,4.825467109680176
ACH-000290,9927531,5.064149,4.588192462921143
ACH-000290,2155128,2.645399,2.385927438735962
ACH-000290,3899,5.391179,4.885917663574219
ACH-000290,2314623,3.91279,4.886761665344238
ACH-000290,11404337,0.986337,-0.4627954661846161
ACH-000290,9938202,3.087892,3.2611141204833984
ACH-000290,25227847,1.782316,1.9205070734024048
ACH-000290,46883536,4.829827,4.635018348693848
ACH-000290,3385,4.216623,4.871618270874023
ACH-000290,68947304,5.086803,4.296363353729248
ACH-000290,11634725,2.847453,3.7543258666992188
ACH-000290,16224745,2.02001,1.9842265844345093
ACH-000290,3062316,2.463051,3.234682321548462
ACH-000290,36314,-5.104501,-4.94606351852417
ACH-000290,4261,0.407426,0.4135047197341919
ACH-000290,11626560,2.56929,2.0013458728790283
ACH-000290,118704762,4.455085,4.658745288848877
ACH-000290,216239,1.060176,1.5378984212875366
ACH-000290,11364421,-2.774475,-4.417330741882324
ACH-000290,46926973,3.60751,4.069241046905518
ACH-000290,60838,-1.748332,-2.587245225906372
ACH-000290,5310940,-0.70215,0.43757161498069763
ACH-000290,117072552,5.083547,3.8784546852111816
ACH-000290,51000408,3.12609,3.3465423583984375
ACH-000290,25124816,5.383392,4.212872505187988
ACH-000290,59472121,2.314058,2.780500888824463
ACH-000290,72200024,1.321616,2.601311683654785
ACH-000290,42623951,5.009221,4.794428825378418
ACH-000290,49847690,1.172823,1.0477672815322876
ACH-000290,78243717,5.061174,4.973385810852051
ACH-000290,24753719,2.949938,3.2997779846191406
ACH-000290,57519544,4.055983,4.203572750091553
ACH-000290,46943432,4.48828,4.799309253692627
ACH-000290,9936746,4.788619,5.114057540893555
ACH-000290,71268957,2.29908,2.2171716690063477
ACH-000290,60167849,3.924582,4.476584434509277
ACH-000290,59473233,3.176989,3.970856189727783
ACH-000290,44462758,1.694364,2.1781158447265625
ACH-000290,44631912,3.637708,3.047976493835449
ACH-000290,71299339,3.21469,3.8315157890319824
ACH-000290,1018,5.055814,4.873134613037109
ACH-000290,52918385,6.052324,2.2404627799987793
ACH-000290,11609586,0.765676,2.1741929054260254
ACH-000290,42642645,1.107938,1.2439820766448975
ACH-000290,46907787,2.708958,3.014498233795166
ACH-000290,71271629,3.787185,4.305371284484863
ACH-000290,56962337,1.340044,1.6395237445831299
ACH-000290,176870,1.323062,1.08842933177948
ACH-000290,9931953,0.318189,1.4654852151870728
ACH-000290,24958200,-0.185864,-0.008577913045883179
ACH-000290,24856436,-0.98461,0.009376436471939087
ACH-000290,46926350,-3.852056,-3.764662742614746
ACH-000290,60750,-3.165173,-3.714219570159912
ACH-000290,387447,-5.726479,-5.5426554679870605
ACH-000290,2733526,2.950197,3.0828402042388916
ACH-000290,104741,3.066752,2.300663709640503
ACH-000290,56962336,5.096284,4.677065849304199
ACH-000290,44632017,1.462138,0.8079777956008911
ACH-000290,9813758,2.770337,2.4649767875671387
ACH-000290,25099184,1.433628,1.7999160289764404
ACH-000290,51039095,1.320668,1.3431100845336914
ACH-000290,24821094,5.035107,4.579052925109863
ACH-000290,70983932,5.086803,4.937615394592285
ACH-000290,46236925,-1.46625,-1.5908637046813965
ACH-000290,11655119,3.601534,4.987733840942383
ACH-000290,35397514,3.463308,4.477751731872559
ACH-000290,2802462,3.829629,4.774979591369629
ACH-000290,462382,-1.570712,-1.8256162405014038
ACH-000290,11707110,2.195756,2.3649966716766357
ACH-000290,44462760,3.771018,3.8621883392333984
ACH-000290,5394,4.724348,5.603984832763672
ACH-000290,5460769,2.647223,0.030765384435653687
ACH-000290,49846579,-2.337462,-0.9672890901565552
ACH-000290,11228183,-2.534775,-1.9868255853652954
ACH-000290,46843057,2.788599,3.460949420928955
ACH-000290,56645356,4.155629,4.541434288024902
ACH-000290,78209992,2.858002,2.6415367126464844
ACH-000290,54761306,0.96088,0.5723930597305298
ACH-000290,52913813,4.933523,4.574459075927734
ACH-000290,71496458,2.236033,1.3390552997589111
ACH-000290,9933475,1.804987,1.6303409337997437
ACH-000290,24788740,3.841122,4.192110538482666
ACH-000290,56941241,3.962276,4.927313804626465
ACH-000290,70676303,-1.370772,0.5638651847839355
ACH-000290,68107965,5.032208,4.707343101501465
ACH-000290,91668541,5.086803,4.282537460327148
ACH-000290,10385095,-0.522285,-0.6445294618606567
ACH-000290,227681,5.263523,4.701689720153809
ACH-000290,9825149,1.723662,1.8988709449768066
ACH-000290,46931953,2.651032,3.2269277572631836
ACH-000290,68289010,2.247293,1.5247727632522583
ACH-000290,992586,1.160747,1.386762022972107
ACH-000290,2984337,2.282632,3.4974987506866455
ACH-000290,11178236,-5.913068,-6.264249801635742
ACH-000290,71297207,1.465962,2.229604959487915
ACH-000290,104842,-7.035138,-7.043827056884766
ACH-000290,25126798,4.748853,4.669667720794678
ACH-000290,11640390,3.684488,3.8468148708343506
ACH-000290,41867,-2.756765,-3.1080713272094727
ACH-000290,2907,4.377101,4.834001541137695
ACH-000290,24360,-5.422201,-5.1148834228515625
ACH-000290,6710780,-5.602547,-5.388428688049316
ACH-000290,84691,-1.309506,-1.246747374534607
ACH-000290,6253,-0.840983,-0.7573227882385254
ACH-000290,148124,-5.955845,-5.50299072265625
ACH-000290,126941,-3.751024,-3.4885010719299316
ACH-000290,123631,3.391096,2.9341793060302734
ACH-000290,24978538,-1.171853,-1.348601222038269
ACH-000290,5311,-0.653442,0.215031698346138
ACH-000290,644241,3.545256,3.208015203475952
ACH-000290,44182295,4.428349,4.604785442352295
ACH-000290,6918289,-0.211315,0.10910925269126892
ACH-000290,23725625,0.238947,0.294941246509552
ACH-000290,11960529,2.355561,4.73406982421875
ACH-000290,5328940,0.331335,1.4246925115585327
ACH-000290,216326,4.418648,4.702436923980713
ACH-000290,6450551,1.30427,1.3992080688476562
ACH-000290,11152667,-1.427906,-0.7495425939559937
ACH-000290,9943465,1.641829,2.5040740966796875
ACH-000356,126565,2.544991,2.253201484680176
ACH-000356,176158,5.442745,5.806972026824951
ACH-000356,6505803,-1.263135,-0.02290460467338562
ACH-000356,5311497,-2.164488,-2.8645904064178467
ACH-000356,11667893,6.320996,6.099869728088379
ACH-000356,5278396,3.528819,5.351167678833008
ACH-000356,10184653,2.8929,2.337043046951294
ACH-000356,24776445,4.555799,5.4854736328125
ACH-000356,24180719,5.587687,6.195141792297363
ACH-000356,11327430,2.832206,3.855206251144409
ACH-000356,16720766,-0.204725,-0.5765520334243774
ACH-000356,11488320,6.752633,6.479044437408447
ACH-000356,156422,5.787427,5.945626258850098
ACH-000356,11624601,5.37084,5.860069751739502
ACH-000356,51042438,0.975102,1.4688634872436523
ACH-000356,24737642,6.040585,5.339731216430664
ACH-000356,10384072,0.796152,0.7690458297729492
ACH-000356,11433190,2.25927,6.039121627807617
ACH-000356,208908,3.846876,4.410906791687012
ACH-000356,1401,4.544715,5.4580512046813965
ACH-000356,9914412,3.724093,3.9285969734191895
ACH-000356,24771867,2.342771,2.6498568058013916
ACH-000356,56649450,3.195821,3.07375431060791
ACH-000356,46930998,2.42761,3.3505234718322754
ACH-000356,5330286,3.985648,4.048083782196045
ACH-000356,51001932,2.314128,1.658475399017334
ACH-000356,57345410,5.737008,6.007328987121582
ACH-000356,11977753,-2.011485,-1.9621237516403198
ACH-000356,17755052,1.123533,1.299400806427002
ACH-000356,25262965,2.322469,0.7554827332496643
ACH-000356,9826528,-0.555212,-1.0950161218643188
ACH-000356,24866313,0.092827,0.2708998918533325
ACH-000356,10127622,2.474551,1.9799178838729858
ACH-000356,9927531,6.309856,5.672677993774414
ACH-000356,2155128,2.728426,3.3360931873321533
ACH-000356,3899,4.921837,5.446205139160156
ACH-000356,2314623,6.218074,5.703037738800049
ACH-000356,11404337,-0.389258,0.21927297115325928
ACH-000356,9938202,3.909286,4.403172016143799
ACH-000356,25227847,3.251943,4.3315110206604
ACH-000356,46883536,5.994882,5.653817653656006
ACH-000356,3385,3.78776,2.8338682651519775
ACH-000356,68947304,6.32165,5.6397528648376465
ACH-000356,11634725,1.821465,1.135817527770996
ACH-000356,16224745,0.626603,0.9281275272369385
ACH-000356,3062316,4.185675,4.321132183074951
ACH-000356,36314,-3.406138,-3.5186524391174316
ACH-000356,4261,3.324211,2.5984628200531006
ACH-000356,11626560,-2.030469,-1.3047373294830322
ACH-000356,118704762,5.982685,5.63079309463501
ACH-000356,216239,3.222733,2.773192882537842
ACH-000356,11364421,1.321849,1.3322216272354126
ACH-000356,46926973,4.940869,4.593535423278809
ACH-000356,60838,1.877131,2.6534411907196045
ACH-000356,5310940,2.594212,2.55224871635437
ACH-000356,117072552,4.203264,4.673501014709473
ACH-000356,51000408,2.916714,2.3358802795410156
ACH-000356,25124816,5.579242,5.431175231933594
ACH-000356,59472121,0.620005,1.2437009811401367
ACH-000356,72200024,3.718857,4.5590596199035645
ACH-000356,42623951,6.100337,5.544250965118408
ACH-000356,49847690,3.040295,2.3031651973724365
ACH-000356,53469448,5.079698,4.403172492980957
ACH-000356,78243717,6.210328,5.759298324584961
ACH-000356,24753719,3.001783,4.425464153289795
ACH-000356,57519544,5.240191,4.569670677185059
ACH-000356,46943432,3.298338,3.1929736137390137
ACH-000356,9936746,2.302031,2.0626046657562256
ACH-000356,71268957,3.632464,3.3660876750946045
ACH-000356,60167849,4.729294,5.105217933654785
ACH-000356,59473233,4.616047,4.224682807922363
ACH-000356,44462758,2.060208,3.4059367179870605
ACH-000356,44631912,3.618786,4.512155532836914
ACH-000356,71299339,5.191194,4.410082817077637
ACH-000356,1018,5.95761,5.680569648742676
ACH-000356,52918385,3.835877,3.2452073097229004
ACH-000356,11609586,5.238476,4.937288761138916
ACH-000356,42642645,-3.341709,-2.4222123622894287
ACH-000356,46907787,3.907753,2.4546358585357666
ACH-000356,11455910,-0.104454,0.4303571879863739
ACH-000356,71271629,4.924296,4.700799942016602
ACH-000356,56962337,2.667863,2.7424209117889404
ACH-000356,176870,5.242019,5.73738431930542
ACH-000356,9931953,5.109651,5.237105369567871
ACH-000356,24958200,4.558923,4.415190696716309
ACH-000356,24856436,0.343072,-0.750717282295227
ACH-000356,46926350,-3.431166,-3.5677037239074707
ACH-000356,60750,1.380883,0.20226851105690002
ACH-000356,387447,-4.640389,-4.77504825592041
ACH-000356,2733526,4.752008,4.408133506774902
ACH-000356,104741,4.163303,3.7699458599090576
ACH-000356,56962336,6.112376,5.791518211364746
ACH-000356,44632017,4.126617,3.377454996109009
ACH-000356,6914657,-5.061008,-5.598789215087891
ACH-000356,9813758,2.716898,2.754021167755127
ACH-000356,25099184,3.977732,3.52864146232605
ACH-000356,51039095,4.424168,4.683425426483154
ACH-000356,24821094,6.324062,6.170352935791016
ACH-000356,70983932,6.322029,6.10884952545166
ACH-000356,46236925,-1.050506,-1.3829532861709595
ACH-000356,11655119,6.236875,5.893583297729492
ACH-000356,35397514,5.077456,4.839663028717041
ACH-000356,2802462,6.311692,5.708113670349121
ACH-000356,462382,-1.286803,-1.4391978979110718
ACH-000356,11707110,-2.152919,-2.4385204315185547
ACH-000356,44462760,3.891156,4.666271209716797
ACH-000356,5394,7.96147,7.423859596252441
ACH-000356,5460769,8.157289,7.461811065673828
ACH-000356,49846579,4.284855,4.014035701751709
ACH-000356,11228183,6.206005,4.21782922744751
ACH-000356,46843057,1.425183,1.7099355459213257
ACH-000356,56645356,5.5149,5.568953990936279
ACH-000356,78209992,4.013822,3.9882922172546387
ACH-000356,54761306,1.311335,0.3954153060913086
ACH-000356,52913813,3.718071,4.660365104675293
ACH-000356,71496458,4.00962,3.768822193145752
ACH-000356,9933475,3.157876,3.3576955795288086
ACH-000356,24788740,2.666703,2.722466468811035
ACH-000356,56941241,5.414563,5.672061920166016
ACH-000356,70676303,-0.152516,0.21155057847499847
ACH-000356,68107965,5.189683,5.605744361877441
ACH-000356,91668541,4.46773,4.412470817565918
ACH-000356,10385095,0.059843,0.047435253858566284
ACH-000356,227681,6.538086,5.688361644744873
ACH-000356,9825149,3.97663,3.327927827835083
ACH-000356,46931953,6.229258,5.621005535125732
ACH-000356,68289010,-4.72987,3.0019755363464355
ACH-000356,992586,4.826829,5.427705764770508
ACH-000356,2984337,5.597427,5.464508056640625
ACH-000356,11178236,-3.367641,-3.686689853668213
ACH-000356,71297207,6.422503,7.285539150238037
ACH-000356,104842,3.86406,4.240736484527588
ACH-000356,25126798,5.756959,5.645503044128418
ACH-000356,11640390,6.550061,3.8550949096679688
ACH-000356,41867,-1.111717,-0.14264580607414246
ACH-000356,2907,6.258839,5.655733585357666
ACH-000356,24360,-2.24965,-1.7565256357192993
ACH-000356,6710780,-3.361787,-3.0798935890197754
ACH-000356,84691,4.883256,3.877607822418213
ACH-000356,6253,0.916202,0.26132628321647644
ACH-000356,148124,-3.965115,-4.129100322723389
ACH-000356,126941,-1.984161,-1.7431727647781372
ACH-000356,123631,4.713581,5.180621147155762
ACH-000356,24978538,6.081443,3.9779372215270996
ACH-000356,5311,2.498338,1.561942219734192
ACH-000356,644241,2.524522,4.138321399688721
ACH-000356,44182295,0.872958,0.19035449624061584
ACH-000356,6918289,4.02765,2.307767152786255
ACH-000356,23725625,5.363822,5.042782783508301
ACH-000356,11960529,4.915561,5.510831832885742
ACH-000356,5328940,4.685597,5.276289939880371
ACH-000356,216326,6.272254,5.7329254150390625
ACH-000356,6450551,4.927781,4.3307271003723145
ACH-000356,11152667,-1.166382,-1.6128515005111694
ACH-000356,9943465,4.271859,4.224752426147461
ACH-000450,126565,0.90338,0.3421550691127777
ACH-000450,176158,5.584388,5.40047025680542
ACH-000450,6505803,1.370288,1.589856743812561
ACH-000450,5311497,-2.40517,-2.895063638687134
ACH-000450,11667893,5.316197,5.499263286590576
ACH-000450,5278396,5.588441,5.276326656341553
ACH-000450,300471,1.015164,-0.4199802577495575
ACH-000450,10184653,3.221465,3.092437982559204
ACH-000450,24776445,3.725802,4.71774959564209
ACH-000450,24180719,-0.426652,-1.0066555738449097
ACH-000450,10077147,2.780738,3.643324851989746
ACH-000450,11327430,1.332654,2.3051304817199707
ACH-000450,10459196,4.009959,4.714991092681885
ACH-000450,16720766,0.731859,1.3510563373565674
ACH-000450,11488320,3.625786,4.965288162231445
ACH-000450,156422,2.977872,3.4860148429870605
ACH-000450,11624601,4.30285,4.459500789642334
ACH-000450,51042438,1.401059,1.539543867111206
ACH-000450,24737642,3.354953,4.381080627441406
ACH-000450,10384072,1.977844,2.4547619819641113
ACH-000450,11433190,3.329857,4.591760158538818
ACH-000450,208908,1.996817,2.6464757919311523
ACH-000450,1401,2.919643,3.3761324882507324
ACH-000450,9914412,1.775993,1.9163295030593872
ACH-000450,24771867,4.045629,4.085251808166504
ACH-000450,56649450,3.67489,2.8135271072387695
ACH-000450,46930998,1.013162,1.5185067653656006
ACH-000450,5330286,3.146762,3.5204226970672607
ACH-000450,51001932,1.449395,1.7075260877609253
ACH-000450,57345410,5.047629,5.017461776733398
ACH-000450,11977753,-2.508804,-1.9706891775131226
ACH-000450,17755052,0.687292,0.8235769271850586
ACH-000450,9826528,-3.691174,-4.1576619148254395
ACH-000450,24866313,-1.604676,-1.6427747011184692
ACH-000450,10127622,-1.354479,-1.3470557928085327
ACH-000450,9927531,5.020275,4.912520408630371
ACH-000450,2155128,2.906249,2.717251777648926
ACH-000450,3899,5.038538,5.519711494445801
ACH-000450,2314623,3.650961,4.713313102722168
ACH-000450,9938202,3.85666,3.9402129650115967
ACH-000450,25227847,4.009383,4.193790912628174
ACH-000450,46883536,3.324628,3.878818988800049
ACH-000450,3385,3.708885,4.1132121086120605
ACH-000450,68947304,4.274865,4.521110534667969
ACH-000450,11634725,0.50434,-0.11146864295005798
ACH-000450,16224745,4.261844,3.0451760292053223
ACH-000450,3062316,2.858769,3.800069808959961
ACH-000450,36314,-2.181395,-2.365276336669922
ACH-000450,4261,0.283719,0.5176894664764404
ACH-000450,11626560,2.766784,2.7216200828552246
ACH-000450,118704762,3.663888,3.390873670578003
ACH-000450,216239,2.446123,2.0113401412963867
ACH-000450,11364421,0.885203,0.6903001070022583
ACH-000450,46926973,4.293104,4.904751300811768
ACH-000450,60838,2.970761,2.85691499710083
ACH-000450,5310940,3.925523,3.799337148666382
ACH-000450,117072552,4.254039,3.719359874725342
ACH-000450,51000408,3.711164,3.5538718700408936
ACH-000450,25124816,5.006471,4.618851184844971
ACH-000450,5494449,2.885744,2.6122169494628906
ACH-000450,59472121,3.173162,2.8678040504455566
ACH-000450,72200024,4.709201,3.9151501655578613
ACH-000450,42623951,5.477312,4.999920845031738
ACH-000450,49847690,2.38472,2.519108295440674
ACH-000450,53469448,3.672371,3.734814405441284
ACH-000450,78243717,5.588441,5.436130523681641
ACH-000450,24753719,2.817934,3.5148305892944336
ACH-000450,57519544,3.556797,4.290525436401367
ACH-000450,46943432,2.012989,2.6994833946228027
ACH-000450,9936746,2.162751,2.076641082763672
ACH-000450,71268957,2.272413,2.538997173309326
ACH-000450,60167849,4.654013,4.679479598999023
ACH-000450,59473233,4.298704,3.9146225452423096
ACH-000450,44462758,1.816976,1.732599139213562
ACH-000450,44631912,4.128776,3.9415347576141357
ACH-000450,71299339,5.238263,4.734888076782227
ACH-000450,1018,5.492038,5.404041290283203
ACH-000450,51371303,4.018975,3.965977668762207
ACH-000450,52918385,2.817719,2.758944511413574
ACH-000450,11609586,2.394621,3.5336520671844482
ACH-000450,44137675,2.622379,2.8690409660339355
ACH-000450,42642645,0.861594,1.2035658359527588
ACH-000450,46907787,2.365589,1.9144933223724365
ACH-000450,71271629,4.281809,4.10264778137207
ACH-000450,54685215,2.137313,2.090808153152466
ACH-000450,9956119,5.588441,4.776437759399414
ACH-000450,56962337,2.346415,2.303189277648926
ACH-000450,176870,4.13645,3.3470988273620605
ACH-000450,9931953,4.538107,4.126652717590332
ACH-000450,24958200,4.680373,4.209229946136475
ACH-000450,24856436,3.49089,2.795510768890381
ACH-000450,46926350,-3.510135,-3.552554130554199
ACH-000450,60750,1.231072,1.483394742012024
ACH-000450,387447,-4.671841,-4.935781478881836
ACH-000450,16095342,3.443663,3.1594150066375732
ACH-000450,9858940,4.267101,5.050159931182861
ACH-000450,2733526,4.029826,4.959365367889404
ACH-000450,104741,3.28031,2.814016103744507
ACH-000450,56962336,5.23737,4.90139102935791
ACH-000450,44632017,2.030529,1.9596737623214722
ACH-000450,637858,1.338582,1.6333760023117065
ACH-000450,6914657,-2.525563,-2.8043301105499268
ACH-000450,9813758,3.30947,2.2912895679473877
ACH-000450,25099184,3.972751,3.521418571472168
ACH-000450,51039095,2.436702,3.086458206176758
ACH-000450,24821094,2.856753,3.3753409385681152
ACH-000450,46236925,0.534059,-0.3776852786540985
ACH-000450,11655119,2.716966,3.9931325912475586
ACH-000450,35397514,5.328045,4.958980083465576
ACH-000450,2802462,4.266769,4.477696418762207
ACH-000450,462382,-1.254656,-1.5358728170394897
ACH-000450,11707110,-5.003693,-5.289690971374512
ACH-000450,44462760,-2.618384,-3.6164064407348633
ACH-000450,5394,4.954786,5.530261039733887
ACH-000450,49846579,2.455155,2.9614181518554688
ACH-000450,11228183,2.034325,2.7581822872161865
ACH-000450,46843057,0.944745,1.0737855434417725
ACH-000450,56645356,4.347823,4.644381523132324
ACH-000450,78209992,2.132098,2.1445701122283936
ACH-000450,54761306,2.539206,2.595515251159668
ACH-000450,52913813,1.673698,2.393709659576416
ACH-000450,71496458,1.10482,1.895382046699524
ACH-000450,9933475,2.035215,1.9797749519348145
ACH-000450,24788740,2.489257,2.602388620376587
ACH-000450,56941241,5.582097,5.53061056137085
ACH-000450,70676303,0.254185,0.2996188998222351
ACH-000450,68107965,3.643487,4.542076587677002
ACH-000450,91668541,4.369261,4.521573543548584
ACH-000450,10385095,1.317913,0.6529377698898315
ACH-000450,227681,5.588441,5.151339530944824
ACH-000450,9825149,1.66704,1.7771435976028442
ACH-000450,46931953,3.168811,3.4349164962768555
ACH-000450,68289010,3.285856,2.7811639308929443
ACH-000450,2984337,3.463896,4.160635471343994
ACH-000450,11178236,-1.481175,-1.650403618812561
ACH-000450,71297207,4.117404,4.263004779815674
ACH-000450,104842,-1.383431,-1.3533324003219604
ACH-000450,2375,5.285949,4.57277774810791
ACH-000450,25126798,5.22818,5.123248100280762
